"FileName","Drive_#","Access_Mode","Size","Last_Access","Last_Modify","Created"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\LogBasePruner\LogBasePruner\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:25","2014/07/12 15:34:52","2014/10/16 14:42:58"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\LogBasePruner\LogBasePruner\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","2976","2016/01/09 00:06:26","2014/07/12 15:34:52","2014/10/16 14:42:59"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:34","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:59","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\NOLANB\ZZRdInts\ZZRdInts\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:59","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\BitView\BitView\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:00","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\CertStoreLister\CertStoreLister\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:34","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\CertStoreLister\CertStoreLister\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:00","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\MemCalc\MemCalc\WizardWrx.DllServices2.dll.config","2","33206","8468","2016/06/06 04:12:34","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\MemCalc\MemCalc\bin\Debug\WizardWrx.DllServices2.dll.config","2","33206","8468","2016/06/06 04:13:00","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\MemView\MemView\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:00","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\NOTES\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:34","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:34","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:01","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\PolyCat\PolyCat\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:01","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\Tools_for_Programmers\RGUNC_Tag_Browser\CreateAlternativesTable\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:01","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\WizardWrx.DLLServices2.dll.config","2","33060","8468","2016/06/14 00:08:47","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/14 00:08:46","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\AnyCSV\AnyCSVTestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/14 00:08:47","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\WizardWrx.DLLServices2.dll.config","2","33060","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2016/06/09 22:02:01"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\ConsoleAppAids2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\WizardWrx.DLLServices2.dll.config","2","33060","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2016/06/09 22:02:09"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\EOJTEST\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:23","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\WizardWrx.DLLServices2.dll.config","2","33060","8468","2016/06/12 00:33:24","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:24","2016/06/05 20:20:48","2016/06/09 22:02:05"
